title,author,rating,rating_count,description,isbn,image,book_url,pages,published_year,language,genres,source
A Study in Scarlet,Arthur Conan Doyle,3.9642856,112.0,"Im Jahre 1878 erwarb ich den Grad eines Doktors der Medizin an der Universität London und begab mich nach Netley, um an dem Lehrgang teilzunehmen, der für Ärzte der Armee vorgeschrieben ist.",9781511815468,https://covers.openlibrary.org/b/id/13405534-L.jpg,https://openlibrary.org/works/OL262496W,162.0,1887.0,eng,"Action & Adventure Fiction, aortic aneurysm, Battle of Maiwand",api
Fantastic Mr Fox,Roald Dahl,3.9545455,110.0,And these two very old people are the father and mother of Mrs. Bucket.,9782070311743,https://covers.openlibrary.org/b/id/6498519-L.jpg,https://openlibrary.org/works/OL45804W,96.0,1970.0,eng,"Animals, Hunger, Open Library Staff Picks",api
The Catcher in the Rye,J. D. Salinger,3.5885417,384.0,No description available,4560047642,https://covers.openlibrary.org/b/id/9273490-L.jpg,https://openlibrary.org/works/OL3335245W,240.0,1945.0,por,"fictional works, Runaway teenagers, Fiction",api
Harry Potter and the Order of the Phoenix,J. K. Rowling,4.2272725,308.0,Il giorno più caldo dell’estate – almeno fino a quel momento – volgeva al termine e un silenzio sonnacchioso gravava sulle grandi case quadrate di Privet Drive.,054579143X,https://covers.openlibrary.org/b/id/15158666-L.jpg,https://openlibrary.org/works/OL82548W,870.0,2003.0,ukr,"Children's Books/Ages 9-12 Fiction, Witches and warlocks, Juvenile audience",api
Charlie and the Chocolate Factory,Roald Dahl,4.033582,268.0,Ce Vieux monsieur et cette vieille dame sont les parents de Mr. Bucket.,014136937X,https://covers.openlibrary.org/b/id/12459564-L.jpg,https://openlibrary.org/works/OL45790W,173.0,1964.0,eng,"Childrens Media Tie-In Books, Children's Middle Grade Action & Adventure Books, Children's Picture Books",api
The A.B.C. Murders,Agatha Christie,4.0677967,59.0,It was in June of 1935 that I came home from my ranch in South America for a stay of about six months.,9780063375871,https://covers.openlibrary.org/b/id/14573514-L.jpg,https://openlibrary.org/works/OL471509W,227.0,1936.0,eng,"Fiction, Mystery, Agatha Christie",api
The Good Earth,Pearl S. Buck,3.909091,22.0,"In The Good Earth (1931), Pearl Buck tells a timeless story about a farmer struggling to eke out a living from the earth.",9781306614511,https://covers.openlibrary.org/b/id/2626823-L.jpg,https://openlibrary.org/works/OL1140109W,313.0,1931.0,eng,"China, fiction, Fiction, historical, general, Social life and customs",api
The Jungle,Upton Sinclair,4.2417583,91.0,THERE'S A BOARDINGHOUSE NOT FAR FROM HERE.,9798724659109,https://covers.openlibrary.org/b/id/8231790-L.jpg,https://openlibrary.org/works/OL114967W,350.0,1707.0,eng,"Slaughtering and slaughter-houses, Sociology, Lithuanian Americans",api
Winnie-the-Pooh,A. A. Milne,4.236111,72.0,"HERE IS Edward Bear, coming downstairs now, bump, bump, bump, on the back of his head, behind Christopher Robin.",3791513214,https://covers.openlibrary.org/b/id/8610816-L.jpg,https://openlibrary.org/works/OL476641W,158.0,1925.0,eng,"Juvenile audience, Juvenile fiction, Fiction",api
Little House on the Prairie,Laura Ingalls Wilder,4.4666667,15.0,"Along time ago, when all the grandfathers and grandmothers of today were little boys and little girls or very small babies, or perhaps not even born, Pa and Ma and Mary and Laura and Baby Carrie left their little house in the Big Woods of Wisconsin.",0060885394,https://covers.openlibrary.org/b/id/11277564-L.jpg,https://openlibrary.org/works/OL1719792W,309.0,1935.0,eng,"Osage Nation, covered wagons, Juvenile audience",api
Harry Potter and the Deathly Hallows,J. K. Rowling,4.275862,406.0,"Les deux hommes surgirent de nulle part, à quelques mètres l’un de l’autre, sur le chemin étroit éclairé par la lune. Pendant un instant, ils restèrent parfaitement immobiles, chacun pointant sa baguette magique sur la poitrine de l’autre.",8372782814,https://covers.openlibrary.org/b/id/15158660-L.jpg,https://openlibrary.org/works/OL82586W,701.0,2007.0,jpn,"the Elder Wand, children's books, dementors",api
Harry Potter and the Half-Blood Prince,J. K. Rowling,4.3640776,206.0,"Il était près de minuit et le Premier Ministre, assis seul dans son bureau, lisait un long rapport dont les mots lui traversaient l’esprit sans qu’il parvienne à en saisir le moindre sens.",0747581088,https://covers.openlibrary.org/b/id/10716273-L.jpg,https://openlibrary.org/works/OL82565W,640.0,2005.0,spa,"orphans, foster homes, romans",api
Alice's Adventures in Wonderland / Through the Looking Glass,Lewis Carroll,4.02,100.0,"The book in your hands is the most accessible of all literary masterpieces, and one of the strangest.",9781850381563,https://covers.openlibrary.org/b/id/8595966-L.jpg,https://openlibrary.org/works/OL151411W,277.0,1889.0,rum,"adventure and adventurers, adventure and adventurers, fiction, adventure stories",api
A Wrinkle in Time,Madeleine L'Engle,3.9294116,170.0,It was a dark and stormy night.,8494631586,https://covers.openlibrary.org/b/id/8709146-L.jpg,https://openlibrary.org/works/OL41495W,212.0,1962.0,eng,"Love, sci-fi, Newbery Medal",api
Twilight,Stephenie Meyer,3.6385543,415.0,"I'd never given much thought to how I would die--though I had reason enough in the last few months--but even if I had, I would not have imagined it like this.",9780748112517,https://covers.openlibrary.org/b/id/12641977-L.jpg,https://openlibrary.org/works/OL5720023W,498.0,2005.0,eng,"series:Luz_e_Escuridão, series:Twilight, New York Times bestseller",api
Murder on the Orient Express,Agatha Christie,4.105263,114.0,It was five o'clock on a winter's morning in Syria.,9782702439388,https://covers.openlibrary.org/b/id/11100465-L.jpg,https://openlibrary.org/works/OL471576W,240.0,1933.0,eng,"Agatha Christie, Private investigator, P.I.",api
Le rouge et le noir,Stendhal,3.875,16.0,THE SMALL TOWN OF Verrieres may be regarded as one of the most attractive in the Franche-Comte.,1652836519,https://covers.openlibrary.org/b/id/8231413-L.jpg,https://openlibrary.org/works/OL733640W,518.0,1830.0,eng,"Fiction, Young men, Social life and customs",api
Catching Fire,Suzanne Collins,4.1078067,269.0,No description available,9780545227247,https://covers.openlibrary.org/b/id/12646539-L.jpg,https://openlibrary.org/works/OL5735360W,400.0,2009.0,dut,"Action/Adventure, Fantasy, teen fiction",api
Angels & Demons,Dan Brown,3.6509805,255.0,High atop the steps of the Great Pyramid of Giza a young woman laughed and called down to him.,5966005907,https://covers.openlibrary.org/b/id/11408459-L.jpg,https://openlibrary.org/works/OL76833W,576.0,2000.0,jpn,"heparin, ambigrams, antimatter",api
The Happy Prince and other tales,Oscar Wilde,4.25,12.0,"High above the city, on a tall column, stood the statue of the Happy Prince.",9781075123603,https://covers.openlibrary.org/b/id/10608467-L.jpg,https://openlibrary.org/works/OL8269770W,50.0,1888.0,eng,"Fairy tales, Large type books, Children's fiction",api
Harry Potter and the Prisoner of Azkaban,J. K. Rowling,4.251623,616.0,"Harry Potter era un ragazzo insolito sotto molti punti di vista. Prima di tutto, odiava le vacanze estive più di qualunque altro periodo dell'anno. Poi voleva davvero fare i compiti, ma era costretto a studiare di nascosto, nel cuore della notte. E per giunta era un mago.
Era quasi mezzanotte, e Harry era steso sul letto a pancia in giù, le coperte tirate sulla testa come una tenda, una torcia in mano e un grosso libro rilegato in pelle (Storia della magia, di Bathilda Bath) aperto e appoggiato sul cuscino. Fece scorrere la punta della penna d'aquila sulla pagina, aggrottando le sopracciglia, alla ricerca di qualcosa che potesse aiutarlo a scrivere il tema: Perché i roghi di streghe nel Quattordicesimo Secolo furono completamente inutili.",8478885633,https://covers.openlibrary.org/b/id/10580435-L.jpg,https://openlibrary.org/works/OL82536W,416.0,1999.0,jpn,"Fantasy fiction, orphans, foster homes",api
Ender's Game,Orson Scott Card,4.3491273,401.0,"""I've watched through his eyes, I've listened through his ears, and I tell you he's the one.",0784815887,https://covers.openlibrary.org/b/id/12996033-L.jpg,https://openlibrary.org/works/OL49488W,330.0,1985.0,eng,"New York Times bestseller, nyt:mass_market_paperback=2011-07-30, military education",api
Cien años de soledad,Gabriel García Márquez,4.063291,79.0,"Many years later, as he faced the firing squad, Colonel Aureliano Buendia was to remember that distant afternoon when his father took him to discover ice.",3596509815,https://covers.openlibrary.org/b/id/12627383-L.jpg,https://openlibrary.org/works/OL274505W,432.0,1967.0,eng,"Spanish language books, Fiction, Social conditions",api
Fifty Shades of Grey,E. L. James,3.9290323,310.0,No description available,8466358390,https://covers.openlibrary.org/b/id/12648183-L.jpg,https://openlibrary.org/works/OL16336633W,544.0,2000.0,chi,"Man-woman relationships, fiction, FICTION / Contemporary Women, Sexual dominance and submission",api
R.U.R. and The insect play,Karel Čapek,3.75,8.0,Central office of the factory of ROSSUM'S UNIVERSAL ROBOTS.,9781515137665,https://covers.openlibrary.org/b/id/4291026-L.jpg,https://openlibrary.org/works/OL575625W,108.0,1920.0,eng,"Czech drama, Fiction, Science Fiction",api
O Alquimista,Paulo Coelho,3.7931035,435.0,El muchacho se llamaba Santiago.,8126401907,https://covers.openlibrary.org/b/id/7414780-L.jpg,https://openlibrary.org/works/OL796465W,197.0,1988.0,rus,"Translations into Indonesian, Voyages and travels, Fiction",api
Идіотъ,Фёдор Михайлович Достоевский,4.105263,38.0,"In late November, during a thaw, around nine in the morning, a train on the Petersburg-Warsaw railway line was approaching Petersburg at full blast.",1613828322,https://covers.openlibrary.org/b/id/9412225-L.jpg,https://openlibrary.org/works/OL166973W,620.0,1880.0,eng,"Russia in fiction, Fiction, Social conditions",api
"The Complete Sherlock Holmes [4 novels, 56 stories]",Arthur Conan Doyle,4.4888887,45.0,"IN THE YEAR 1878 I took my degree of Doctor of Medicine of the University of London, and proceeded to Netley to go through the course prescribed for surgeons in the Army.",9780670918454,https://covers.openlibrary.org/b/id/12501284-L.jpg,https://openlibrary.org/works/OL262554W,1122.0,1900.0,eng,"Action & Adventure Fiction, Adventure stories, air guns",api
A Game of Thrones,George R. R. Martin,4.2201085,736.0,"“We should start back,” Gared urged as the woods began to grow dark around them.",9780739353370,https://covers.openlibrary.org/b/id/9269962-L.jpg,https://openlibrary.org/works/OL257943W,801.0,1996.0,eng,"Adult, Action & Adventure, Fantasy",api
The book of the damned,Charles Fort,4.0,2.0,A PROCESSION of the damned.,9781722909802,https://covers.openlibrary.org/b/id/825884-L.jpg,https://openlibrary.org/works/OL66059W,314.0,1919.0,eng,"Miscellanea, Meteorology, Astronomy",api
The Body in the Library,Agatha Christie,3.85,20.0,Mrs. Bantry was dreaming.,000825589X,https://covers.openlibrary.org/b/id/12855259-L.jpg,https://openlibrary.org/works/OL471610W,207.0,1942.0,eng,"Fiction, Mystery, Women detectives",api
Harry Potter and the Goblet of Fire,J. K. Rowling,4.2801204,332.0,"The villagers of Little Hangleton still called it “the Riddle
House,” even though it had been many years since the Riddle family had lived there.",7020034632,https://covers.openlibrary.org/b/id/12059372-L.jpg,https://openlibrary.org/works/OL82560W,672.0,2000.0,jpn,"orphans, foster homes, Waisenkind",api
The Night Before Christmas,Clement Clarke Moore,3.7096775,31.0,"T WAS the night before Christmas, when all through the house",0394926986,https://covers.openlibrary.org/b/id/8236410-L.jpg,https://openlibrary.org/works/OL655908W,30.0,1857.0,eng,"Santa in juvenile prison, Juvenile poetry, Poetry",api
The Yellow Wallpaper,Charlotte Perkins Gilman,4.0172415,58.0,It is very seldom that mere ordinary people like John and myself secure ancestral halls for the summer.,1974206750,https://covers.openlibrary.org/b/id/652029-L.jpg,https://openlibrary.org/works/OL2772007W,34.0,1892.0,eng,"hp lovecraft, Literature, Special collections",api
The Red Badge of Courage,Stephen Crane,3.7083333,24.0,"The cold passed reluctantly from the earth, and the retiring fogs revealed an army stretched out on the hills, resting.",1082370746,https://covers.openlibrary.org/b/id/8236915-L.jpg,https://openlibrary.org/works/OL20844W,174.0,1855.0,eng,"1783-1865, American Manuscripts, Cartoons and comics",api
The Subtle Knife,Philip Pullman,4.0,104.0,"Will tugged at his mother's hand and said, ""come on, come on...""",9783551357205,https://covers.openlibrary.org/b/id/12614549-L.jpg,https://openlibrary.org/works/OL28993W,350.0,1997.0,eng,"Fantasy, Juvenile literature, English Fantasy fiction",api
Utopia,Thomas More,3.35,20.0,"UPON a time when tidings came to the City of Corinth that King Philip, father to Alexander surnamed the Great, was coming thitherward with an army royal to lay siege to the city, the Corinthians being forthwith stricken with great fear, began busily and earnestly to look about them and to fall to work on all hands.",9780497903473,https://covers.openlibrary.org/b/id/7222976-L.jpg,https://openlibrary.org/works/OL15366912W,176.0,1518.0,eng,"Utopias, Proverbs, Bibliography",api
Alice's Adventures in Wonderland,Lewis Carroll,4.060185,216.0,"Alice was beginning to get very tired of sitting by her sister on the bank, and of having nothing to do: once or twice she had peeped into the book her sister was reading, but it had no pictures or conversations in it, ""and what is the use of a book,"" thought Alice, ""without pictures or conversations?""",9781782011125,https://covers.openlibrary.org/b/id/10527843-L.jpg,https://openlibrary.org/works/OL138052W,133.0,1865.0,ukr,"Alice (fictitious character : carroll), fiction, British and irish fiction (fictional works by one author), Fiction, fantasy, general",api
Ἀπολογία Σωκράτους,Πλάτων,4.030303,33.0,"Je ne sais trop, Atheniens, quel effet mes accusateurs ont pu produire sur vous.",9781090782939,https://covers.openlibrary.org/b/id/14407561-L.jpg,https://openlibrary.org/works/OL51948W,111.0,1675.0,grc,"Nonfiction, Philosophy, Sophists (Greek philosophy)",api
Hans Andersen's Fairy Tales,Hans Christian Andersen,3.851852,27.0,"A SOLDIER came marching along the highway: One, two!",9781582876290,https://covers.openlibrary.org/b/id/320591-L.jpg,https://openlibrary.org/works/OL16249171W,250.0,1846.0,tgl,"Miniature books, Translations into French, Juvenile literature",api
Les Contes de ma mère l'Oye,Charles Perrault,4.25,4.0,"ONCE UPON A TIME there lived a king and queen who were grieved, more grieved than words can tell, because they had no children.",201167834X,https://covers.openlibrary.org/b/id/308893-L.jpg,https://openlibrary.org/works/OL23869W,160.0,1675.0,eng,"Nursery rhymes, France, Children's stories, French",api
The Alhambra,Washington Irving,4.142857,7.0,No description available,1973743728,https://covers.openlibrary.org/b/id/8237030-L.jpg,https://openlibrary.org/works/OL63996W,297.0,1800.0,eng,"Alhambra, Alhambra (Granada, España), Alhambra (Granada, Spain)",api
A Room of One's Own,Virginia Woolf,4.266667,30.0,"But, you may say, we asked you to speak about women and fiction-what has that go to do with a room of one's own?",9798708356543,https://covers.openlibrary.org/b/id/6559057-L.jpg,https://openlibrary.org/works/OL39379W,143.0,1929.0,ita,"Authorship, Economic conditions, Feminism",api
Il Paradiso,Dante Alighieri,4.8333335,6.0,"The glory of Him who moves everything penetrates through the universe, and shines in one part more and in another less.",9781322508238,https://covers.openlibrary.org/b/id/6549496-L.jpg,https://openlibrary.org/works/OL93230W,418.0,1595.0,mul,"Poetry, Heaven, Paradise",api
Gitanjali (song offerings),Rabindranath Tagore,4.0,8.0,"Thou hast made me endless, such is thy pleasure.",0684839342,https://covers.openlibrary.org/b/id/8246100-L.jpg,https://openlibrary.org/works/OL308575W,94.0,1910.0,eng,"Bengali poetry, Translations into English, Translations from Bengali",api
Salomé,Oscar Wilde,3.4,15.0,"SCENE -A great terrace in the Palace of Herod, set above the banqueting-hall.",9781419145902,https://covers.openlibrary.org/b/id/8246115-L.jpg,https://openlibrary.org/works/OL14877882W,66.0,1893.0,eng,"Drama, English Bible plays, Fiction",api
Fairy Tales and Stories,Hans Christian Andersen,3.4285715,7.0,No description available,898567546X,https://covers.openlibrary.org/b/id/8235356-L.jpg,https://openlibrary.org/works/OL25397W,277.0,1850.0,wel,"Fairy tales, Children's stories, Danish, Translations into English",api
The Raven,Edgar Allan Poe,4.4339623,53.0,No description available,9781015504424,https://covers.openlibrary.org/b/id/8246077-L.jpg,https://openlibrary.org/works/OL41081W,42.0,1845.0,eng,"busts, narrative poetry, supernatural",api
Ἰλιάς,Όμηρος,4.045977,87.0,"""Iliad"" is a word that means ""a poem about Ilium"" (i.e., Troy), and Homer's great epic poem has been known as ""The Iliad"" ever since the Greek historian Herodotus so referred to it in the fifth century B.C.",9781411469754,https://covers.openlibrary.org/b/id/7083790-L.jpg,https://openlibrary.org/works/OL61981W,432.0,1505.0,gla,"Odysseus (Greek mythology), Juvenile poetry, Readers",api
All's Well That Ends Well,William Shakespeare,3.6363637,11.0,"Names: in adopting Helen rather than the usual Helena, I follow the preference revealed in the Folio text, in which Helena occurs only once in dialogue and three times in stage directions, all before the end of Act Two, whereas Helen or Hellen is the only form used in the last three acts and overall decidedly outweighs the longer form with twenty-five occurrences",1795027223,https://covers.openlibrary.org/b/id/7338455-L.jpg,https://openlibrary.org/works/OL362676W,160.0,1734.0,eng,"Drama, Married women, Runaway husbands",api
Faerie queene,Edmund Spenser,4.6,10.0,No description available,9780872208018,https://covers.openlibrary.org/b/id/5804540-L.jpg,https://openlibrary.org/works/OL1146502W,480.0,1590.0,eng,"Epic poetry, Knights and knighthood, Poetry",api
A Midsummer Night's Dream,William Shakespeare,3.8811882,101.0,"OF all the commentators on Shakespeare, perhaps the oddest is Ulrich Braker, a Swiss weaver, who in 1780 finished writing his thoughts on the plays under the title A Few Words about William Shakespeare's Play by a poor ignorant citizen of the world who had the good fortune to read him.",9781387909131,https://covers.openlibrary.org/b/id/7205924-L.jpg,https://openlibrary.org/works/OL259010W,127.0,1600.0,ukr,"Drama, Courtship, Plays",api
Twelfth Night,William Shakespeare,3.7058823,34.0,"Duke. If music be the food of love, play on,",0671489461,https://covers.openlibrary.org/b/id/9119932-L.jpg,https://openlibrary.org/works/OL362694W,154.0,1734.0,eng,"Drama, Brothers and sisters, Twins",api
Essays,Francis Bacon,3.6363637,11.0,"1579 February. His father dies, and (in June) he returns to England.",9780192838025,https://covers.openlibrary.org/b/id/8236351-L.jpg,https://openlibrary.org/works/OL69382W,282.0,1618.0,eng,"Aphorisms and apothegms, Classical Mythology, Early works to 1800",api
Misery,Stephen King,4.1555557,135.0,No description available,9780451153555,https://covers.openlibrary.org/b/id/8259296-L.jpg,https://openlibrary.org/works/OL81634W,382.0,1978.0,srp,"dope, pills, American Novelists",api
"Arsène Lupin, gentleman-cambrioleur",Maurice Leblanc,3.75,4.0,IT was a strange ending to a voyage that had commenced in a most auspicious manner.,3963571586,https://covers.openlibrary.org/b/id/10399747-L.jpg,https://openlibrary.org/works/OL1064277W,208.0,1907.0,eng,"French Detective and mystery stories, Parodies, imitations, Romance Frances",api
A Doll's House,Henrik Ibsen,4.2727275,11.0,"Hide the Christmas Tree carefully, Helen.",9781420976953,https://covers.openlibrary.org/b/id/879914-L.jpg,https://openlibrary.org/works/OL16249343W,112.0,1889.0,eng,"Drama, Translations into English, Wives",api
The Poems of Emily Dickinson Volume II,Emily Dickinson,4.3,10.0,"Awake ye muses nine, sing me a strain divine, Unwind the solemn twine, and tie my Valentine!",0198325452,https://covers.openlibrary.org/b/id/8236924-L.jpg,https://openlibrary.org/works/OL51381W,255.0,1890.0,eng,"American poetry, Translations into Spanish, Criticism and interpretation",api
Faust,Johann Wolfgang von Goethe,4.0263157,38.0,"Uncertain shapes, visitors from the past",9798572325461,https://covers.openlibrary.org/b/id/6499459-L.jpg,https://openlibrary.org/works/OL52456W,306.0,1800.0,ukr,"Good and evil, Drama, Redemption",api
La sombra del viento,Carlos Ruiz Zafón,4.2765956,47.0,A SECRET'S WORTH DEPENDS ON THE PEOPLE FROM WHOM IT MUST be kept.,9788408093107,https://covers.openlibrary.org/b/id/10107644-L.jpg,https://openlibrary.org/works/OL278437W,528.0,2001.0,nor,"Mothers and sons, Verschollenheit, Widowers",api
As a man thinketh,James Allen,4.647059,34.0,"The aphorism, ""As a man thinketh in his heart so is he,"" not only embraces the whole of a man's being, but is so comprehensive as to reach out to every condition and circumstance of his life.",9781536968231,https://covers.openlibrary.org/b/id/6268048-L.jpg,https://openlibrary.org/works/OL43024W,44.0,1902.0,eng,"New Thought, Conduct of life, Miniature books",api
Much Ado About Nothing,William Shakespeare,4.3333335,9.0,LEONATO: I learn in this letter that Don Pedro of Arragon comes this night to Messina.,9781402207778,https://covers.openlibrary.org/b/id/8290853-L.jpg,https://openlibrary.org/works/OL362691W,160.0,1600.0,eng,"mistaken identities, performing arts, comedy",api
Ὀδύσσεια,Όμηρος,4.063291,158.0,"Muse, tell me of a man: a man of much resource, who was made to wander far and long, after he had sacked the sacred city of Troy.",9783129040119,https://covers.openlibrary.org/b/id/9045853-L.jpg,https://openlibrary.org/works/OL61982W,374.0,1488.0,ukr,"great_books_of_the_western_world, Poetry, Fiction",api
The Innocents Abroad,Mark Twain,3.4285715,7.0,For months the great pleasure excursion to Europe and the Holy Land was chatted about in the newspapers everywhere in America and discussed at countless firesides.,1788884000,https://covers.openlibrary.org/b/id/8221271-L.jpg,https://openlibrary.org/works/OL54041W,444.0,1800.0,dan,"Description and travel, Travel, Voyages and travels",api
"The Alchemist, 1612",Ben Jonson,4.185185,27.0,BEleeu't I will.,1426413513,https://covers.openlibrary.org/b/id/7463992-L.jpg,https://openlibrary.org/works/OL1085186W,175.0,1612.0,und,"British and irish drama (dramatic works by one author), Open Library Staff Picks, Fiction",api
The golden bough,James George Frazer,3.8,5.0,I. Diana and Virbius.-Who does not know Turner's picture of the Golden Bough ?,0141194014,https://covers.openlibrary.org/b/id/8876695-L.jpg,https://openlibrary.org/works/OL1159648W,658.0,1890.0,ita,"Mythology, Magic, Superstition",api
The Gruffalo,Julia Donaldson,4.275,80.0,"""he has terrible tusks and terrible claws, / And terrible teeth in his terrible jaws.""",1536406619,https://covers.openlibrary.org/b/id/8561698-L.jpg,https://openlibrary.org/works/OL1938178W,32.0,1999.0,eng,"Animals, Juvenile fiction, Fiction",api
πολιτεία,Πλάτων,3.7407408,54.0,"SOCRATES' NARRATION BEGINS: I went down to the Piraeus yesterday with Glaucon, the son of Ariston, to say a prayer to the goddess, and also because I wanted to see how they would manage the festival, since they were holding it for the first time.",3847270079,https://covers.openlibrary.org/b/id/14418448-L.jpg,https://openlibrary.org/works/OL51831W,397.0,1554.0,kor,"Political science, Early works to 1800, Utopias",api
A Wonder Book for Girls and Boys,Nathaniel Hawthorne,3.857143,7.0,"Beneath the porch of the country-seat called Tangle-wood, one fine autumnal morning, was assembled a merry party of little folks, with a tall youth in the midst of them.",9780766196797,https://covers.openlibrary.org/b/id/10223576-L.jpg,https://openlibrary.org/works/OL455667W,206.0,1851.0,eng,"Classical Mythology, Juvenile literature, Greek Mythology",api
The Book of Tea,Okakura Kakuzō,4.25,12.0,Tea began as a medicine and grew into a beverage.,9781721257072,https://covers.openlibrary.org/b/id/8245415-L.jpg,https://openlibrary.org/works/OL7095112W,70.0,1900.0,eng,"Japanese tea ceremony, Social life and customs, Tea",api
The Tempest,William Shakespeare,3.9482758,58.0,On a ship at sea.,9780764517297,https://covers.openlibrary.org/b/id/8155661-L.jpg,https://openlibrary.org/works/OL362699W,143.0,1611.0,swa,"English literature: Shakespeare criticism, English literature: Shakespeare texts, Plays / Drama",api
कामसूत्र,Vatsyāyana,3.8043478,46.0,In the literature of all countries there will be found a certain number of works treating especially of love.,9788537808221,https://covers.openlibrary.org/b/id/8003766-L.jpg,https://openlibrary.org/works/OL239940W,189.0,1883.0,eng,"Sex customs, Love, Sexual intercourse",api
Psychopathia sexualis,Richard von Krafft-Ebing,1.0,1.0,No description available,1421235641,https://covers.openlibrary.org/b/id/5694463-L.jpg,https://openlibrary.org/works/OL15822096W,555.0,1886.0,eng,"Paraphilias, Case studies, Criminal psychology",api
The Devil's Dictionary,Ambrose Bierce,4.3076925,13.0,"ABASEMENT, n. A decent and customary mental attitude in the presence of wealth of power.",9781686115653,https://covers.openlibrary.org/b/id/12671319-L.jpg,https://openlibrary.org/works/OL7973273W,228.0,1840.0,por,"Humor, English language, Semantics",api
Also sprach Zarathustra,Friedrich Nietzsche,3.7,10.0,"When Zarathustra was thirty years old, he left his home and the lake of his home, and went into the mountains.",9781725725935,https://covers.openlibrary.org/b/id/1017466-L.jpg,https://openlibrary.org/works/OL98130W,354.0,1883.0,eng,"Classic Literature, Fiction, Filosofie",api
Winter's Tale,William Shakespeare,3.3333333,12.0,"ARCHIDAMUS If you shall chance, Camillo, to visit Bohemia on the like occasion whereon my services are now on foot, you shall see, as I have said, great difference betwixt our Bohemia and your Sicilia.",0416474705,https://covers.openlibrary.org/b/id/7405847-L.jpg,https://openlibrary.org/works/OL362687W,196.0,1735.0,srp,"Drama, Kings and rulers, Married people",api
Aeneis,Publius Vergilius Maro,3.1666667,6.0,"Arms I sing-and a man,",9780385093187,https://covers.openlibrary.org/b/id/6968564-L.jpg,https://openlibrary.org/works/OL16280231W,360.0,1710.0,rus,"Poetry, Aeneas (Legendary character), Latin Epic poetry",api
Antony and Cleopatra,William Shakespeare,3.3888888,18.0,"Two officers lament the change that has come over their leader, and we see the man himself when Antony arrives with Cleopatra and her entourage.",9781725178786,https://covers.openlibrary.org/b/id/8222096-L.jpg,https://openlibrary.org/works/OL362695W,208.0,1734.0,ukr,"Antonius, Marcus,, Antonius, Marcus, 83?-30 B.C., Bibliography",api
Macbeth,William Shakespeare,3.9714286,140.0,"Shakespeare Made Easy is intended for readers approaching the plays for the first time, who find the language of Elizabethan poetic drama an initial obstacle to understanding and enjoyment.",0521075432,https://covers.openlibrary.org/b/id/872432-L.jpg,https://openlibrary.org/works/OL258902W,136.0,1508.0,ukr,"Drama, Regicides, Kings and rulers",api
Tao te Ching,老子,4.264151,53.0,"Because readers of the Te-tao ching fall into two groups with different levels of expertise, I have repeated the translation in two independent segments.",1549758209,https://covers.openlibrary.org/b/id/662232-L.jpg,https://openlibrary.org/works/OL45499W,124.0,1842.0,por,"Chinese Philosophy, Chinese language materials, Peace",api
Common Sense,Thomas Paine,4.1,10.0,No description available,9781719836425,https://covers.openlibrary.org/b/id/5921030-L.jpg,https://openlibrary.org/works/OL60358W,61.0,1776.0,eng,"Political science, Politics and government, Monarchy",api
A Vindication of Rights of Woman,Mary Wollstonecraft,3.5555556,9.0,"IN the present state of society it appears necessary to go back to first principles in search of the most simple truths, and to dispute with some prevailing prejudice every inch of ground.",9798776295812,https://covers.openlibrary.org/b/id/675852-L.jpg,https://openlibrary.org/works/OL849186W,256.0,1792.0,eng,"Women's rights, Women, education, great britain, Feminism",api
The Age of Fable,Thomas Bulfinch,3.0,4.0,ANCIENT mythologies have much to do with modern literature.,9785975700681,https://covers.openlibrary.org/b/id/419378-L.jpg,https://openlibrary.org/works/OL77559W,414.0,1800.0,eng,"Adaptations, Anecdotes, Arthurian romances",api
"Ramayana, a Holy Bible of India",Vālmīki,4.2352943,17.0,No description available,9790000000,https://covers.openlibrary.org/b/id/8238736-L.jpg,https://openlibrary.org/works/OL308980W,399.0,1823.0,mal,"Rāma (Hindu deity), Hanumān (Hindu deity) in literature, Translations into English",api
Rights of Man,Thomas Paine,4.5,4.0,"AMONG the incivilities by which nations or individuals provoke and irritate each other, Mr. Burke's pamphlet on the French Revolution is an extraordinary instance.",9798781757930,https://covers.openlibrary.org/b/id/12726959-L.jpg,https://openlibrary.org/works/OL60359W,178.0,1791.0,eng,"History, Politics and government, Political science",api
Third Girl,Agatha Christie,3.5,6.0,HERCULE Poirot was sitting at the breakfast table.,9782702401002,https://covers.openlibrary.org/b/id/14577913-L.jpg,https://openlibrary.org/works/OL472536W,253.0,1966.0,eng,"Fiction, Mystery, Belgians",api
Du contrat social,Jean-Jacques Rousseau,4.2,5.0,"Economy, or Economy. (Ethics; Politics.) The word comes from the Greek oikos, 'house', and nomos, 'law', and originally meant only the wise and lawful government of a household for the common good of the whole family.",9788563560223,https://covers.openlibrary.org/b/id/6581958-L.jpg,https://openlibrary.org/works/OL80609W,249.0,1762.0,eng,"Peace, The State, Science politique",api
As You Like It,William Shakespeare,3.6,20.0,"Orlando. As I remember, Adam, it was upon this fashion bequeathed me by will but poor a thousand crowns, and, as thou say'st, charged my brother on his blessing to breed me well; and there begins my sadness.",1932219447,https://covers.openlibrary.org/b/id/7338874-L.jpg,https://openlibrary.org/works/OL362698W,148.0,1734.0,jpn,"Drama, Fathers and daughters, Exiles",api
